registro_id,school,age_group,sex,medu,fedu,absences,failures_mat,failures_por,g1_mat,g2_mat,g3_mat,g1_por,g2_por,g3_por,studytime_mat,studytime_por,schoolsup_mat,schoolsup_por,internet,higher,paid,famsup,traveltime,goout,dalc,walc,health,freetime,id_profesor,seccion,g1_mat_gauss,g2_mat_gauss,g3_mat_gauss,g1_por_gauss,g2_por_gauss,g3_por_gauss,g1_mat_elipson,g2_mat_elipson,g3_mat_elipson,g1_por_elipson,g2_por_elipson,g3_por_elipson,registro_id_enc,school_enc,age_group_enc,sex_enc,id_profesor_enc,seccion_enc
E00000011,A,15-17,0,Superior,Superior,4,0,0,10,11,11,10,10,12,1,1,no,no,yes,yes,yes,yes,1,4,1,1,2.078623255807716,3,P00000001,1,11.594255550382968,11.380677981964945,11.502611347141704,7.755043215626145,9.679761825710216,12.839485565801457,9.094475945583236,10.893555418678309,11.100858559769717,9.56530803384205,10.443710387588375,11.798593021497485,gAAAAABobat9ZSJW1-Er-6exNMeLfb827Krqjsew3ZzfoO1mS9qqgJgLJgcc6G2vFNGbjWuBaU3972wrvJrQdbjdHAQ-JKLXAQ==,gAAAAABobat9bEzZh4-lhiUuPngflEyQ9GQnq4fPa86JobbzTIyUMNHv-EOgslrWqHmMnxgEj4ZDNI3OL2he2DuobUPD7XCoCg==,gAAAAABobat9DB8Lf8EcGpRE-YROc2i_8SAZ-nsvDmwvsnFc2CKIlE1XcjelB5H_l2XvD0-1SO88NIXmtrHuAVwGbluHgMGa2A==,gAAAAABobat9mYAsBhHa5UPe_K3wvCMMghYbiahA8mI8exqNjAjTVZFgqFu5io9h_K250ebmaJUm14QCGSUPiv5432e29MFbrg==,gAAAAABobat9N9TM7BRcRvMnk2uB40bA-oD5x-zSAzwYNwqtEC26LpmcZKl0QW4z_k0_VvQr8UNrpPQLrkuUjvt09anqokz_5A==,gAAAAABobat9PtAsQXk2k9xzGdiNIn6Zr-i3H118ZU9_9zHSe9OPoj0Z_MkfzkJITjxr9HWfeL6WUGDosioOccJo7cGsm4tgMw==
E00000012,A,15-17,0,Superior,Superior,0,0,0,14,11,16,10,13,13,3,1,no,no,yes,yes,no,no,2,3,2,3,3.9031425757387495,3,P00000001,1,12.656041848148039,10.541345548254679,16.926868222347277,10.537678901147913,11.43556536103877,14.315965257540196,14.952492615312435,10.768620014820721,15.065918686908207,9.497818313629272,13.107441590813735,13.250496001611332,gAAAAABobat9Uz5NWgLydGY7Bhe74lF-6xpKyPPszpJjxRxn1jXdhTLU5F1PXdnq_ACZNnxsdagi4abhRclmctb_TgtqITclGA==,gAAAAABobat9KAgBLG8ae8XNtLPPeLIlrfQ2EOQu5Uc_wmXSveE46E1QiR4F42pw-QkS3e3aCAU7XS9G6G2lj28CprrMwW2rQA==,gAAAAABobat9rO1_y-kcuQQloHIBVmQeM5ykQETWNPRlIZONJDriGnzL4rDYxtmVwDzgWJhvb3vyrldHWQt2AAqiBXBxlaQfsg==,gAAAAABobat9vMVUOqFXUeUOWiTJBfpfULtHXWxC97KYaJEIzmdowNDQdtxmlqBfqKp3NdqLOW3E7bvIIPYp7-8fMs31B8DCfQ==,gAAAAABobat9Z-QYggbw6POsZHAhnoqkmwFun-QFSOApLOv0TEtZq0Qxu5YqXjHj1BEdlpL_xHTaXdvVSa50lu1Mi9NlTyudcA==,gAAAAABobat9bvCKCqci8-H3oXK5bgFy2I4Oio1Po93092HpXTO8QT-hFwoSHd5HSuMyHdmrJlE11uziPbsrDKUhzaW4--NHSg==
E00000013,A,15-17,0,Superior,Superior,1,1,0,15,8,6,0,7,15,3,1,no,no,yes,yes,yes,yes,1,3,1,1,4.644501242993528,5,P00000001,1,16.346103352429914,6.208970070768551,3.799254720547595,-1.0929114807693896,6.86996944953058,16.773484646533912,14.703366896204734,7.056689015752966,6.066081050528184,-0.15472064002871155,6.651199577479597,15.389388451215009,gAAAAABobat9GB_6xZtbW0LquxE1g1AcBX8bh4NwMNxbwzLvy3juzvPOg-TuXmeHnC18Ep_gNcgOE07vVy3ZIPHXMblIdq5LFg==,gAAAAABobat9z5lpIvNfiebhjFAwlUCAeDzpRCHgAcCifFX2q-ItbOustnRy_IBbd18csDU_Co6ScRFjfCAziSJIgsErz_z4Tg==,gAAAAABobat9MT0Mc3q6vjoLpw2YsPEJ-EetaoVLNkA1OL_mxE_Y9nd2VJGy0-sPhNQhq9zJFgtDW1rDjgcdo1NNz_-VDJKO7w==,gAAAAABobat9GQfpxWzxqaPglmUuyCM8jIIHne5EJvhCKB1ozz-SNthZByWgpDXAq1d-_Dpc5IXEV3i7XjtGe92Ia5XIaDuZjQ==,gAAAAABobat9mJwdwHpW3hmoDKL2Gf9vK9kOB39sLWUhdnvQfv0v4_fHJDmP0JnqmTkJLLsIfBnSQ-fuJzKFE1UphaAfPskqBw==,gAAAAABobat9yaSTG3eE2eWZoXBbNm3FyIlhN2ECZIajiBCP0RTYzMBi3e_HN_8zYxly_nufxYs7nrmEls3QLDSa7c04gntNlQ==
E00000014,B,15-17,1,Superior,Superior,5,0,0,9,15,0,13,13,15,1,2,no,no,no,no,yes,no,1,2,1,2,5.0,3,P00000001,1,12.189464156718394,15.114147689456143,-1.9405695036458097,13.262179930392108,13.284853780032549,15.832915632183175,9.428669374606377,15.841279776192142,-0.6328361828270599,12.52963202089401,12.723308099930152,15.555767762544798,gAAAAABobat9cQiqSP0cAvS7cuC_1LjvvtCq9SCH9XEMVxvzvY7PUB-VVUaAX6TAXZBWiWUqI9pd9tNJBfamYjoDqSg8PGrZzQ==,gAAAAABobat91l8BPvILcwM9jZtSoRq-vtVkJRlN7V-Eb1XGhfmzMPDrphPFWAp_9ses1TnhsIbCjxu89Yy_1LN2ZO-RDt6HgQ==,gAAAAABobat9oXB7tkzQufUQnNLyfeyLFu9i8Ps1vUQGSPxUkBp_FB7Ch0WhrGZS7wLQshVXNuYJcMK961ESbv8nmw9OyFkMew==,gAAAAABobat9UcIpVaoAKUOjYExyLQXI-k3oYAGbwTJ2X8DXZOLlX04eMxU_0_lIc9JCsBptqMr8sK2zwcF_N22rgwwcXVeHGw==,gAAAAABobat9aPU_W-oExLpbFBYJfnYH7yLv992Iek5WPaaPq7uHuPQqyHU9ntBeFoIXuSbS80i5a3u8pNIViB1K5kducwqPCA==,gAAAAABobat9qjopL-x2t_bypueYDViDUkM6kcaPntsAF-WU5MuNC9nYQmwbEmFsCZmDwUc4hFQZNwoMdVHmBTIhIk-ycuslSQ==
E00000015,B,15-17,0,Superior,Superior,28,0,0,11,15,14,15,15,4,1,1,no,no,yes,yes,no,yes,2,4,2,4,4.86019992491323,5,P00000001,1,11.546107919409065,14.740060537282742,14.130281367778089,15.211066822514042,15.5965012872672,4.252670686516726,10.778816614695943,14.262986079129593,14.403789901687523,15.54528423270809,14.132509326247414,4.045730765262578,gAAAAABobat9NMOZAFP1QH868Tvf9SuYRi-HD-ZCSQf2WPTKBeVEnBit6ifgCb783XA2WhCZk6-UvwljMMa7ApxskgVwGt2yZg==,gAAAAABobat9YaZ3my63rQH8q_AIuAJtD6GWOkNn46kSpyfHRVE31Yz_vG-o3qOlvrXec-uix2CtGkbxPmKZXUp7EA9kkTEt1w==,gAAAAABobat9cFtsI-niWQ4tNrqxfdZbm1_ynRhaNbjl0Bg9e6Z_NmNhhF5T4Nz9KjxuxbkFiwzgyJ_9NjssBVKDTKp8vBQ-ZQ==,gAAAAABobat9Uta6QP4_v585YSaxNlO2mAsT8-iTjCV34FXYAODutJdpj4qtM16SbR3jt1SsjeQepbpjuOlWPDAku_zz-xd9Tw==,gAAAAABobat9dpcmrF2DLxNKcwSuZb4TGvcwLnieUxcuGoNvdJKvKnWLXwiSP2s_2rVZj-xYynJReC9rUwx92jlhwnUyBezgog==,gAAAAABobat92Z7n0AsOO2MDgAVoOA9Gfju_9yw34eu7452Wp2xqnhi9QuGo5kHamtL4dF2zHEM_9zMG-XE657XCwiMHeh42Ww==
E00000016,B,15-17,0,Superior,Superior,10,0,0,8,14,12,7,11,13,1,2,no,no,yes,yes,no,yes,3,5,1,3,4.855466362044243,5,P00000001,1,5.016948878981893,15.587810995161734,11.510120399599328,8.014913757837043,11.168114925478614,13.3321936098621,7.45809625465729,14.624363497697416,12.643290186150175,7.19891030811344,10.71133064867839,13.81195469441416,gAAAAABobat9TN8_NPD7tiOd4qKiQXHF5Z67-LLvQKgNaw9k_qa91v9DpDiY8hZcTZq2-qlFTFCqYVGuTYMtj-NalYSTkJAVvA==,gAAAAABobat9obc2mCp3BiVfUiFYKkn0BBuZqDCv-vmlo37g8CDYdIdfUk-e3ZQiCUkXZYJwdvvsTKiNbX2pTqVm76vqgvkLcQ==,gAAAAABobat9wKUjjgCnITH9AK5kdfvg82LGI6xtEli43PrfLqyZQoeM1ko94lXHgCJPUxv7QPEHUhUpdDOPt_AFJyGpJIuDkg==,gAAAAABobat9uSxrwVf7xGHmQO267jTKIYUoM8_5HkiGBx1j6dh-tCFJ82I5xnw11-znWtoCCkQ2sK2LjRUGzwEwFwX9CMqUyA==,gAAAAABobat9rk883DfW1UPJcmvayT53Zso4eaYK-m_RG6HwSdaCcecq1NPFb9ZMsduviYCTcvnNcY7qWBEyvy9UK52FO5nQoQ==,gAAAAABobat9gfadP79k7cscIC7r7j2tj5-kZmwAixx3b4j5R26FJ7osVnhoYoauF7SYJiP6AJMehIjIRHYJHgzmzucxo8OAKg==
E00000017,B,18-20,1,Superior,Superior,17,0,0,7,10,10,13,12,0,3,2,yes,no,yes,yes,yes,yes,1,3,1,2,1.0,1,P00000001,1,7.445063903763199,10.402325834115675,10.295133945977684,12.918206584270447,10.890986137310174,-1.1113510439139451,6.190887782114299,10.246680560161334,10.583944050877124,13.081765773304527,12.026495143132857,0.9865920170067652,gAAAAABobat94Srdibhol1dVRiQfcq3L5_tBL9qNKS1W37gZjjKsoSDFxRfk_Kt35lZ-4Dqfz1Y85Z9Xvt9qQ4HF1omG7755vQ==,gAAAAABobat9llniq3yf2FdJVIo0cMzm6wzvSTzdAPr_hvoD6uZaBs3x-cYLVkWn_ApdcOZitRKibpJUF3MCY9Sv2FxZFgCF9w==,gAAAAABobat9o8_LcctSOhgjFErIApZNuCVi4zHmQMInR7zjwZJ6PMwE7azwglYnRBICDCy6fg-8-LbNnyFdhtexz8QPgsNijQ==,gAAAAABobat9vycQ6HhId0H8GX6-KDcGzfJ-bWWstc8Euzzsbs8OzqvztJbTQzWGoEc_0yElTygrny1fOxkNljLngMLaAZ3fBg==,gAAAAABobat9UuM5B49lwamZyqW-8s92R3ARvznIOpXSCvjAYZ3B6tyz_57zFncdYeuAOXDcRRiTKH9rhLC4gQ_Er04Mmn7ZKg==,gAAAAABobat9r8tCVea0doxZ5XfLpRTLD7J6MxCHi2CFx6hBSz7BN4pI-4jd2RU25rgiN3_LrGlkqyVbb2m6FyvoPYhO20JkUA==
E00000018,B,15-17,0,Superior,Superior,0,0,0,10,11,12,18,14,18,2,2,yes,no,yes,yes,no,yes,1,4,4,4,1.0,3,P00000001,1,11.258066302594356,9.974325563658777,12.477442364942053,17.83819749471871,13.167140402972885,18.28307481718574,10.026600495507703,11.62908913484301,12.951331066340348,17.06496609681782,13.87592758397028,18.226186043473927,gAAAAABobat9m9Lujc1jSJKcgdxtptsNRJpL707uz-KJV171jxIzDyouFLab65UgMWKEpr3cYhEdMXmRtwB7Fhl9r3CDAkr0Sw==,gAAAAABobat9YI7kNo63KL33UFlMYXkBR_ghLXN_p5a15a8UqzzNCWE6j1C9WjbZ3_STuD8DVIiFjhPaqrYWTz5YPv54DGt_jw==,gAAAAABobat9HgjHDQUTyvbmEN6dL-3H9ns4R7JE1KWqANBnrbkrtxPhIxSmmzJGDdymoBrxXsDszD8qABAjCU1iC9GjsDYiOQ==,gAAAAABobat9zDmZKQ110B_vOK6_Irg0jySdpFWuf7cHVljVhLIcRXbcRxdR9sGfkX__GbAFwXxnXJxMdh0OBkzXi8krPhVSmg==,gAAAAABobat9imQKVHfvARyYlD6kFXPUDwKo_M95QykvfObJHj80sPJ9vOlVMfeo27sDfiRpEs9ibcZurPr82XR4DzBKOHivNg==,gAAAAABobat96v0b50SRwlE51QnUz2tRC_Tw5elLkskA96iY0Ha_1h7l1Std0MmTs0RZ6R9cx2rOtACmG9WzIe7NLO0eqhI_Eg==
E00000019,A,15-17,1,Superior,Superior,0,0,1,16,13,11,12,12,10,3,2,no,no,no,yes,no,no,2,2,1,1,3.895311659792381,3,P00000001,1,14.177147289807818,13.855146225658673,9.530770934533706,10.438455856482765,10.390119555579526,11.529487176368528,16.191337400998034,13.9441416489742,10.997287616726211,11.299163443353844,12.151440390461465,9.817553926836132,gAAAAABobat9gluFIiskcPW5IYuei1c-uGZ6z_rx1tZr8GMv_esz4VpbCN-BIu76Ers0Bi7RnMuva61Kg9d0WsyVZKJU8m3JyQ==,gAAAAABobat9VtwoJ-dp8i5D9fznSQ4gZnAQb0jDoLrswJjzwomkR3PxESs8XVUUTdHds7TY1nXplUSuidXBhGVB_t__w80Q1g==,gAAAAABobat9v0AbjLwCDDwTfbhrgW9Vhbc4lPYZpPwUjBYz2vZtwuM94F6zcmG-F6E63WJVOdCw0xuXc25jGiMpvBDWqlmNYw==,gAAAAABobat9SF4HyQR-G9lezHLmXfG6KfzaqKDvlXd_nKT6I6W3C1wNt-XwADqvfZmAhHudatUyYDRy5g3RdPA7MZ-ALjaQOA==,gAAAAABobat9Br6dYX3yyUUIdvTshacaXWnEFMADcuDT4eliObE9YSANo4IYz66JNbV94B2RocrVJbrMuCiCjDsm6WHnbOzUSA==,gAAAAABobat9LWMtcN1CcreOtNCV-eczPEp_50lNwGFMOeSPc5BHkZ5a3VjJsE0fdxaxIZhrp5YWI5XM0x5XxQw_aN3EV75rDg==
E00000020,B,15-17,0,Superior,Superior,2,0,0,6,8,5,10,9,6,4,4,no,no,yes,yes,no,yes,1,4,1,1,4.930768233561815,4,P00000001,1,6.39086621378313,8.29709878350649,4.183751106566859,8.904688552145549,9.351550508425019,6.4960142164404004,5.677295023447163,7.36460415188808,4.373859225127875,10.246393510808248,9.650251870970244,6.279003592003444,gAAAAABobat9UAILDso77jnkBm1R9ZBmnpZ-QWhDzg9UNBMvWx7_r8GEXDdKh2spmIb8IAZLrJkQofgxTtKtCyAS2pYU8vn3tA==,gAAAAABobat9paKhSkp6PyHD_4ePPyxsOp0Rz-1AHmXX9Kaf20OmbLJwBiP5HTgPSgNgZq49MrL2xapL8ZaiOlMGl--s61AyiA==,gAAAAABobat9BU9MUr5Bf-zVcccV0znlM6DDaieVJD-HBnNX1sMc_9Leuwr6EeTuLL5lXDhiIlBo4SSP0v9lFYkz5SkqGeHQgw==,gAAAAABobat9iB0FmOHeGyPuxh8xKuF8KSjYLBtLaIMb8GQUSgFnxREx_41yJcgPBp3tw1Jr5Hk9FOuc48phyBTTamCBFD4N_A==,gAAAAABobat9Nji69XNE9d82jq0Jkqi2mG-13MWodXzZVvPUndB_q0pFQ5a_NqcD3_5Q6GpWVpKgOo4rcfaM5_rRjwhu7BPldQ==,gAAAAABobat9WefOEG-KVS3nS1qxRWwkrKGMR7tKRY5Y93_1oAssQwwKr7D6VqEs8Q02AhuaYUmN6-N4kH8fdVJ2dcG_9UoLoQ==
E00000021,B,18-20,1,Superior,Superior,0,0,0,13,9,13,14,14,8,2,2,no,yes,yes,yes,no,yes,4,1,4,5,3.1683669177648204,3,P00000001,1,12.880943397172466,8.758424039513166,14.526573639980272,14.110917091381284,12.38015872391458,9.18412640607814,12.3640407595321,8.268927414281707,13.129789021490907,14.063202072834788,14.020185099921058,7.2254875070456475,gAAAAABobat91BFlQkikLAF_wxFOrTwtrxf4XQ-Cvk4oktmdipPTPt6uJVJgnJT085lwjN8YQRJUc-RpGOfd_6-FQ5v_zatELA==,gAAAAABobat9pfuwlhKo24-1J7XJOjG0E0nvb5rD1z-TeP13bHzADvJ_wqGnzJhzNumqcBdr5JQRtVRoHHeth2FhFvVpiXx0vg==,gAAAAABobat9AM1uoE1BTkKDYxhHM7ozJupUj2qXDLD1uu6T2I6kkTHaOOvnguNBSrMsNb6dTnyyM77ahYI5npiN3wYG8zeUQg==,gAAAAABobat9ZP9y9Ci9nfYM4O7IRc7S9TOmpxiHoUvd9rG8_2UM_LGz17UcuTqxUrNYu04-5PMtM52MEQHHoulRYyvfy9Eh6A==,gAAAAABobat9_y7Yy6GITE9G5BjExewNjuFSfy4G9ravBYvLrIA3efPt3Ph64uLwjzAyQX_tllDpOKeJZiyXaayuTLviw2_51w==,gAAAAABobat9LzXczwSoyOiMb6aK19JyuYNR-WtuYYnyqFK2jdVtKb27AE3c0Ngefd5MRZvPeNU09DaAWTCpecQmfyMII3d4sQ==
E00000022,B,18-20,0,Superior,Superior,9,0,0,11,9,13,12,15,10,2,2,no,no,yes,yes,yes,yes,2,4,2,4,3.848467585040084,4,P00000001,1,11.52312826221902,9.573390402980419,14.264266227599222,12.940348310931684,14.867374767100268,10.453967056265144,11.297446756842682,9.264523228951443,13.286512486227263,11.140201804024006,15.09637379956231,10.73515275205669,gAAAAABobat9jqP94AG7-_H6WGXYgO-BoC4uqh54KerRJ_ykJM3bNYNSuIg4zYtFqkK5u3CKTHlyeARovF1mu6QFpuWGtpoLig==,gAAAAABobat9CpDN6_rfq8RWHwCZzgzGuIs_ecXFieBjSN4HJmHqyfLqW0YbBtRWMo0nAfXtWsXdSYjeZUd6Ji2RU10mXq5P2Q==,gAAAAABobat9K8zBOWawL8XJ-QDasXmBNQl5ZZkJjsw_B9A0jQGpBawI7jutYO2C5VlCUUhzWRy96279Xnu4zDvwTEfcfbzwYQ==,gAAAAABobat9sLlzc3PdA90shwusmDHChY1x2kzRHZPLAliqI1I6rUSO0ranIpnwO1P3iyzpxpYEmbA7xJbUi25PxdePgD0sMg==,gAAAAABobat9hQx5R0ddIoqwx6XxQpfztzzFSznZ4P_WcGDXdoT_xNMxCPh4LdJh7oHbSuk8K6R4TMU0xKwqc4pAL3d2hJ4A_w==,gAAAAABobat9MMZBV-dG8dJ3zImGC2QojMfBL2uv2pJlH7Y-NGZ1rDGPNbXYW6VmunDU3q0JQ50ItCqhT8PtStmgaDXU7E5nug==
E00000023,A,18-20,0,Superior,Superior,7,0,0,6,15,9,10,9,7,1,2,yes,no,yes,yes,no,no,1,2,1,2,5.0,4,P00000001,1,7.43558378109277,15.405853256639745,11.059948486800511,8.784174672146438,8.84430202398591,8.91579012207314,5.921339263647999,14.07240587539531,8.717004892524857,10.158997928165851,8.357855258249153,6.164930160658749,gAAAAABobat9rKcM2m35SBMdB2gFIcucbo1A0ZtdvjhY8deWXv1H_0RCVKFalvTNTVeic2jDpErVO2px-dpOK0GeuCl1H4J8KA==,gAAAAABobat9cmjj1HVfKOfu9WkZGlTPOyvSoHURJ5EPZhH67BsQuY217p6LF6UhYQZ3P_xou6-bh9S8lxrs5R-vEvn6pUtvLw==,gAAAAABobat9h4K0BhuiOEqFDxey-5ea5T-IHRGShasextuiel63UeEqcLsVkWa9p3yatwiVtpUlF-iH_fKDJV06QOf16B7qXw==,gAAAAABobat9CRHYp2ntzwLnlmO8RTvAS3LYG06SaBXUNZw4vOMC2hpRw3qT_6hoGlamieupqw-T85CavbNQ-KbS4ua6u2xCkg==,gAAAAABobat9VcEnz8zZWndQ7pfxm6bNeSS-bOzJiIncgOSZG3XaEiKisI6ohQUW1kkIq-lgSdXSBqkrsZd89N8T_DZQ6s0rNw==,gAAAAABobat9vgRR_0njx63rh_Nnf2-gYG1HEH2PEzpJ5oTq5mKu7Xn1Nc5cI6QDSFSWkqcCENp2ipD6r6XD-49-Tr0TDGBduQ==
E00000024,B,15-17,1,Superior,Superior,0,1,0,7,13,15,10,11,10,1,2,no,no,yes,yes,no,no,1,1,1,2,4.906906606573177,3,P00000001,1,6.322365451827386,12.671118908608674,15.225725649641683,10.441353606438508,10.279139633265647,9.676175385322455,6.403320551196886,13.760080330975503,15.692050021909964,9.993008407745224,11.074724769897404,9.420678087785973,gAAAAABobat9i_kVMg6Q41PM5vkGRl0ve3UZRTonDeaNDWtKsAoAn6VOniJ7xyMf86PGHCts1VFYkRF2d0GLRHIyzpS01Wg7CQ==,gAAAAABobat9xM7jApJkdVA0Bsf4XkIv8_K0fuvxu19CJ6_Mzu8cNE_EWMe4Lv_T1wtUkmR8SaPLn8S8WCVVrnsuhU0N7nVq4Q==,gAAAAABobat9KHdfQA5600Q0iZKFZi1CT1s8GqH1iLLxBTcm9qcGa0wqp2Su82LoqJGv7K705kZ26DlKvzHvlo6DCmNe3a0Zeg==,gAAAAABobat9VB4lavap6cZITBsCwNJWKCbSrTxfZpbH2A2yWNwA8VdSVX2bMgQoV2Llugmt4Bg5UalDK11OixjQHtRAMR8FtQ==,gAAAAABobat9gpTYHDe60NLxDoXNx64imbsrZQLBRb-GR3KF540M59KCgUUM2Sq1t85Qa09G7Jw8njtDyVNkT6KgnZxSfeb4wA==,gAAAAABobat9K0FUDbT-Wbt9W4KT4DXLCowKinSYOFRH46w0gJRLanqIRL5ocuXaA6jYBgcUXowGCRhNOJ0ZTwgLrisffVVzsw==
E00000025,A,15-17,0,Superior,Superior,7,0,1,16,8,12,19,9,10,1,1,no,yes,no,yes,no,yes,2,3,2,2,1.0,2,P00000001,1,15.455488806085182,9.097119011029703,11.920908609132463,19.866094624694412,8.253300326046292,9.00535821435994,16.57708205172471,7.409974646156398,11.0591923853218,18.656223749884756,9.464501756637791,10.636754368208729,gAAAAABobat9hGsRROrH1dmzuTSoKZC-xa0n5GLGjBQzjkObTxyGxE7PirZKvMOBO83hbKrAFPfpFTBIzES31gTlZLIz8edEww==,gAAAAABobat9t0NTeIc0ySR28WmaCSBDvLLEnOzAWTlqwmJWaJkMHznQvowfimW9B8gF8NwDnMOMWvbAMHfrt_Fdi0gGNA0cDw==,gAAAAABobat9JHalk_RFI1E_uBPfTSku2Fnka6PRkBD8WjibRubAd2rj5S8n4CrS2_ahEQsK9UwvanVUTFsI9Ekux7AZVO2wBg==,gAAAAABobat93Ub34CidNgNhoHpxLjiIkTnRqvkgACMcwHgQ2rDnJkUysa2ZwWABho0DIuFVKuMK1pU90q-HcX1ONGVthxl0Xg==,gAAAAABobat91nDsMBpVwAQjvMbTQq5Ia0SvKGmzliaB5v5vEXeQflkdIMgvskQq9s8SJNnVSILlVIHxWlTfh4F3wTAJ3Skn0A==,gAAAAABobat9hy1cmSoOVAmn4oPAYMjXjbUDhCoVP4ObH76iZQ72Nf3n_u4BwCcidH_22BaTX6kRNxqQo2zSBhHp63o4K6E03A==
E00000026,B,15-17,1,Superior,Superior,5,0,0,8,10,12,9,10,9,1,2,no,no,yes,yes,no,no,1,2,1,1,4.888325449516454,2,P00000001,1,9.354882784450753,10.152741939085164,10.58551306163506,8.318428310996827,10.181438208095207,9.303300968866461,8.010573091482218,10.93608389488383,12.707841557929653,9.339563575740051,10.446638932352908,9.703088325298964,gAAAAABobat9O0umeHw_Ed4RymWvOQdl7MIp1F-2p4y2Q7McPOdFrHBX6CIcaqdX50nSlkwmoWW5bqH_Ek7foXiroGI-NwsVhQ==,gAAAAABobat9fXngsNB95gbomBCucwk_qAHAzDihFLwebnuxkzjnW6mkDLvaaQudnGFGBHOWrLPPOxjJ3EUvM2Ica7UX25bH5A==,gAAAAABobat9pMgH9z7peM7O50vh50JzLGQQvzbuTs1nPfy1ZccdoYsNuqV6TbfWhS6s-iqsSiV30_MSh1FYQGNVAIR6NNiXrA==,gAAAAABobat98fubvTO4Pk5XVPv_bwHrcarsGlJsenU9t4WjbhKz03w5XQYpB_baQAyMC9RwzdMwt-MxYcf8A9KlvZPGClJZGA==,gAAAAABobat98fMf9K9dzDNWdAPLj7X0sfy8NfUrLnEG0rRc9aqbP55Aq7EMHSQ8mLpv_5RuflThi-uvtz9kCyVMlvU2hisfhA==,gAAAAABobat9Men_j3oUJmY8AxDneq8i1D9_g5y3sqtsLSMXAgKRarnPNo2cvV5azVswmA2XkfMe9sK40uGQrL0aQNuY2zrwTw==
E00000027,A,18-20,0,Superior,Superior,8,0,0,6,18,0,9,11,13,2,1,no,no,yes,yes,yes,no,1,5,4,5,2.878365383075231,3,P00000001,1,7.409540420623344,17.69626007881588,0.16555865917054002,9.575561784698884,12.599821648031245,11.70494523356563,5.934717434369685,18.283033167973553,-0.08405291740164755,9.886970062342867,11.426087022424442,12.359880745845425,gAAAAABobat9zJOdsHMrOImQ_kRD-FTPDsxOXFiAvY82HGQz4SNYj3SGS9D_YoB_DPBdGSte2Rj-8-7g7mlV5RiYqESrABTMwg==,gAAAAABobat9MrNgPJsR2DVMOLtO51o8dt2lMdKIW1iV2Rpz_2zZD4MvyPVySe12F9QddSl9KKtrFSGpCHoyhbnITfadq_vWUg==,gAAAAABobat9RhcgfoihfOIhpeKJsg5wDQ1mBVksH20C92X1teEwKgFHxVu-6qL9v63xwOv8bU6YDTb5ju4XbIZdbYhtgrmFcA==,gAAAAABobat9s4rUylpVIHh9wW4M2toaf2bSvmeK_OI7TpHqesmYbGO-UpoAm8Uy720vybhJpzAp1NbEUMh7e4awxOLlvysuIw==,gAAAAABobat9TKbzajvYw6M8gt5VEjrNfZ7qgnysRz6G2GP_0cbIupDz3dgEmeIwf4QJLhnvbo9vAg1hIVxJv7MuMr8ODpkGOg==,gAAAAABobat9whKxctLksXSOYT3MipPOe4sRCuIjdUo3U9SZQYZ0qDtOH5O1MmNP_OCvxDBpT-gRQHRy1mGAmcowI3YFxG4Mxg==
E00000028,B,15-17,1,Superior,Superior,0,0,0,9,10,9,13,13,15,2,2,yes,no,yes,yes,no,no,2,2,1,1,2.882858130653329,1,P00000001,1,8.908883089810724,9.86177116335666,9.215312301972657,12.131750048892211,11.573009734165968,13.273689111955456,9.736956364630366,9.001384803853151,8.405487280475668,13.182833284177505,13.82341635425487,15.262059129248405,gAAAAABobat9xzJ3HtOUSfLI7hXkxK_alZhmmdSonsMzMkQ14y57NnPiE3cs2CUgSKDOGfCW-zFMaRv7m0nCk075TQUskgoyNw==,gAAAAABobat9Ha1GwhS77zcr1ftGycD_2K92BdQ-p5KQcpcL76tBKNyyyCvsm8cWbcjKsw5HO459Lgho8J5oW5KUCAsP5cZZ2A==,gAAAAABobat9Kzy5EbZJWSMtsfLWhodz0ukonuN2CSY8_wUelVI7QqVAPB_g00rJH4u8g0YlVN7CDIIPrlUqTk19PGLYKvH-BA==,gAAAAABobat9-4vX-7jgMBBSzk8NRXPnuj0ota11Zlp26pYTQsbhPJfstC1qwrlkTidVkiPsLMJqebBGgYc2dv5_MBygtWYMKg==,gAAAAABobat9HV9kmzq_qzaB7bd4F539uxxcWeNoGOB_epiBg4jJQ1babVypk4cZK9OW74I_qu5cjxk4dkhF2Xz8IsBEZZDVhA==,gAAAAABobat9_WBGBTHYioXeNRjMrNjGf4ORO4t7xeM5UZVYpkRfUqTHfhYY8xcA6r8P4u4L6eRcfZqH9Qo6taSEJN9y4ewrUg==
